Item_Holding_Location,OCLC_Number,Item_Barcode,Item_Status_Current_Status
MITM,999408141,I0027297961,ON_LOAN
MITM,999408141,I0027297979,ON_HOLD
MITM,999408141,I0027297987,AVAILABLE
MITM,999408141,I0027297995,ON_LOAN
MITM,999408141,I0027298006,AVAILABLE
MITM,999408141,I0027298014,AVAILABLE
MITM,999408141,I0027298022,AVAILABLE
MITM,999408141,I0027298030,LOST
MITS,999408141,I0029105699,AVAILABLE
MITS,999408141,I0029105704,AVAILABLE
MITS,999408141,I0029105738,AVAILABLE
MITS,999408141,I0029105746,AVAILABLE
MITS,999408141,I0029105754,AVAILABLE
MITS,999408141,I0029105762,AVAILABLE
MITS,999408141,I0029105770,AVAILABLE
MITM,999443118,I0027294206,AVAILABLE
MITM,999606124,I0027292733,AVAILABLE
MITS,999606124,I0029103029,AVAILABLE
MITS,999616425,I0029103532,AVAILABLE
MITS,999616425,I0029103540,AVAILABLE
MITS,999616425,I0029103558,AVAILABLE
MITS,999616425,I0029103566,AVAILABLE
MITM,999618661,I0027293365,AVAILABLE
MITM,999618661,I0027293802,AVAILABLE
MITM,999618661,I0027293810,AVAILABLE
MITM,999618661,I0027293828,AVAILABLE
MITM,999618661,I0027295121,ON_LOAN
MITM,999618661,I0027295139,AVAILABLE
MITM,999618661,I0027295147,AVAILABLE
MITM,999618661,I0027295155,ON_LOAN
MITM,999618661,I0027295626,AVAILABLE
MITM,999618661,I0027297759,AVAILABLE
MITM,999618661,I0027297767,ON_LOAN
MITM,999618661,I0027297775,AVAILABLE
MITM,999618661,I0027297783,AVAILABLE
MITS,999618661,I0029103118,AVAILABLE
MITS,999618661,I0029103493,ON_LOAN
MITS,999618661,I0029103508,AVAILABLE
MITS,999618661,I0029103516,AVAILABLE
MITS,999618661,I0029103760,ON_LOAN
MITS,999618661,I0029103778,ON_LOAN
MITM,1000175177,I0027300308,AVAILABLE
MITM,1000293680,I0027293616,AVAILABLE
MITM,1000300552,I0027294450,AVAILABLE
MITM,1000300552,I0027294468,AVAILABLE
MITM,1000300552,I0027294476,AVAILABLE
MITM,1000300552,I0027294484,ON_LOAN
MITM,1000300552,I0027297733,AVAILABLE
MITM,1000300552,I0027300772,AVAILABLE
MITM,1000300552,I0027300780,ON_LOAN
MITS,1000300552,I0029104122,AVAILABLE
MITS,1000300552,I0029104130,AVAILABLE
MITS,1000300552,I0029104148,AVAILABLE
MITS,1000300552,I0029104156,AVAILABLE
MITS,1000300552,I0029106378,ON_LOAN
MITS,1000300552,I0029106386,AVAILABLE
MITM,1000313809,I0027312533,AVAILABLE
MITM,1000313983,I0027292911,AVAILABLE
MITS,1000313983,I0029103223,AVAILABLE
MITS,1001354920,I0029109164,AVAILABLE
MITS,1001354920,I0029109172,AVAILABLE
MITS,1001354920,I0029109180,AVAILABLE
MITS,1001354920,I0029109198,AVAILABLE
MITM,1001514620,I0027300552,AVAILABLE
MITM,1001807457,I0027298412,AVAILABLE
MITM,1001807457,I0027298420,AVAILABLE
MITM,1001807457,I0027298438,AVAILABLE
MITM,1001807457,I0027298446,AVAILABLE
MITS,1001807457,I0029109863,AVAILABLE
MITM,1001807778,I0027295472,AVAILABLE
MITM,1001820140,I0027281156,AVAILABLE
MITS,1002294816,I0029109368,AVAILABLE
MITM,1002312212,I0027292628,AVAILABLE
MITM,1002312339,I0027292636,AVAILABLE
MITM,1002312375,I0027292686,AVAILABLE
MITS,1002312375,I0029103100,AVAILABLE
MITM,1002413695,I0027292602,AVAILABLE
MITS,1002413695,I0029102829,AVAILABLE
MITM,1003305591,I0027296664,AVAILABLE
MITM,1004235770,I0027294002,AVAILABLE
MITM,1004255328,I0027299662,AVAILABLE
MITM,1004376044,I0027299298,AVAILABLE
MITM,1004769857,I0027296119,AVAILABLE
MITM,1004769857,I0027296127,AVAILABLE
MITS,1004769857,I0029104017,AVAILABLE
MITS,1004769857,I0029104025,AVAILABLE
MITS,1004769857,I0029104033,AVAILABLE
MITS,1004769857,I0029104041,AVAILABLE
MITM,1004770141,I0027293496,AVAILABLE
MITS,1004770141,I0029103396,AVAILABLE
MITM,1005083938,I0027292717,AVAILABLE
MITS,1005083938,I0029103003,AVAILABLE
MITM,1005320512,I0027299581,AVAILABLE
MITM,1005506473,I0027294052,AVAILABLE
MITM,1005620546,I0027291711,AVAILABLE
MITM,1005641426,I0027292432,AVAILABLE
MITS,1005641426,I0029102803,AVAILABLE
MITM,1005680359,I0027294117,AVAILABLE
MITM,1005735653,I0027292408,AVAILABLE
MITS,1005735653,I0029102845,AVAILABLE
MITM,1006440160,I0027292848,AVAILABLE
MITS,1006440160,I0029103956,AVAILABLE
MITM,1006791419,I0027293315,AVAILABLE
MITM,1006791419,I0027293323,AVAILABLE
MITM,1006791419,I0027293331,AVAILABLE
MITM,1006791419,I0027293349,AVAILABLE
MITS,1006791419,I0029103299,AVAILABLE
MITS,1006791419,I0029103304,AVAILABLE
MITS,1006791419,I0029103312,AVAILABLE
MITS,1006791419,I0029103346,AVAILABLE
MITM,1007656160,I0027292377,AVAILABLE
MITS,1008770389,I0029107049,AVAILABLE
MITM,1008980553,I0027296143,AVAILABLE
MITM,1008983956,I0027295040,AVAILABLE
MITM,1011043834,I0027294280,AVAILABLE
MITM,1011043834,I0027294298,ON_LOAN
MITM,1011043834,I0027294303,AVAILABLE
MITM,1011043834,I0027294311,AVAILABLE
MITM,1011043834,I0027294890,AVAILABLE
MITM,1011043834,I0027294905,AVAILABLE
MITM,1011043834,I0027294913,AVAILABLE
MITM,1011043834,I0027294921,ON_LOAN
MITM,1011043834,I0027296151,AVAILABLE
MITM,1011043834,I0027296274,AVAILABLE
MITM,1011043834,I0027296282,AVAILABLE
MITM,1011043834,I0027296290,AVAILABLE
MITS,1011043834,I0029103702,AVAILABLE
MITS,1011043834,I0029103710,AVAILABLE
MITS,1011043834,I0029103728,AVAILABLE
MITS,1011043834,I0029104839,AVAILABLE
MITS,1011043834,I0029104847,AVAILABLE
MITS,1011043834,I0029104855,AVAILABLE
MITS,1011043834,I0029104863,AVAILABLE
MITS,1011043834,I0029104871,ON_LOAN
MITS,1011043834,I0029104889,AVAILABLE
MITS,1011043834,I0029104897,ON_LOAN
MITS,1011043834,I0029105843,AVAILABLE
MITS,1011043834,I0029105893,AVAILABLE
MITM,1011146107,I0027297288,AVAILABLE
MITM,1011242979,I0027294256,AVAILABLE
MITM,1011547865,I0027317397,AVAILABLE
MITM,1011547865,I0027317402,AVAILABLE
MITM,1011547865,I0027317436,AVAILABLE
MITM,1011547865,I0027317444,AVAILABLE
MITS,1011547865,I0029109009,AVAILABLE
MITS,1011547865,I0029109017,AVAILABLE
MITS,1011547865,I0029109025,AVAILABLE
MITS,1011547865,I0029109033,AVAILABLE
MITM,1011647537,I0027294133,AVAILABLE
MITM,1012344888,I0027300227,AVAILABLE
MITM,1012344888,I0027300277,AVAILABLE
MITM,1012344888,I0027300324,AVAILABLE
MITM,1012344888,I0027300421,AVAILABLE
MITM,1012911409,I0027292416,AVAILABLE
MITS,1012911409,I0029103095,AVAILABLE
MITM,1013165047,I0027294086,AVAILABLE
MITM,1013184467,I0027293632,AVAILABLE
MITM,1013490483,I0027292741,AVAILABLE
MITS,1013490483,I0029102992,AVAILABLE
MITS,1013508896,I0029109928,AVAILABLE
MITM,1013951400,I0027292856,AVAILABLE
MITS,1013951400,I0029103249,AVAILABLE
MITS,1015275128,I0029109685,AVAILABLE
MITM,1015521365,I0027292490,AVAILABLE
MITM,1015807273,I0027295375,AVAILABLE
MITM,1015856112,I0027293072,AVAILABLE
MITS,1015856112,I0029102976,AVAILABLE
MITM,1015925990,I0027294094,AVAILABLE
MITM,1016487548,I0027244497,AVAILABLE
MITM,1017096740,I0027295781,AVAILABLE
MITM,1017096740,I0027295799,ON_LOAN
MITM,1017096740,I0027295804,AVAILABLE
MITM,1017096740,I0027295820,AVAILABLE
MITM,1017096740,I0027295838,AVAILABLE
MITM,1017096740,I0027295846,AVAILABLE
MITM,1017096740,I0027299133,AVAILABLE
MITS,1017096740,I0029104473,AVAILABLE
MITS,1017096740,I0029104481,AVAILABLE
MITS,1017096740,I0029104499,AVAILABLE
MITS,1017096740,I0029104504,AVAILABLE
MITS,1017096740,I0029104512,AVAILABLE
MITS,1017096740,I0029104520,WITHDRAWN
MITM,1017589900,I0027294989,AVAILABLE
MITM,1017589900,I0027294997,ON_LOAN
MITM,1017589900,I0027295008,AVAILABLE
MITM,1017589900,I0027295016,AVAILABLE
MITM,1017589900,I0027297165,AVAILABLE
MITS,1017589900,I0029104164,AVAILABLE
MITS,1017589900,I0029104172,AVAILABLE
MITS,1017589900,I0029104180,AVAILABLE
MITS,1017589900,I0029104198,AVAILABLE
MITS,1017589900,I0029106483,AVAILABLE
MITS,1017589900,I0029106491,AVAILABLE
MITS,1017589900,I0029106506,AVAILABLE
MITS,1017589900,I0029106514,ON_LOAN
MITM,1017603397,I0027292929,IN_PROCESSING
MITM,1017739569,I0027296761,AVAILABLE
MITM,1017903612,I0027295024,AVAILABLE
MITM,1017903612,I0027295032,AVAILABLE
MITS,1017903612,I0029103736,AVAILABLE
MITS,1017903612,I0029103744,AVAILABLE
MITM,1018099538,I0027296884,AVAILABLE
MITM,1018099538,I0027296892,AVAILABLE
MITM,1018099538,I0027296907,AVAILABLE
MITM,1018099538,I0027296915,AVAILABLE
MITS,1018099538,I0029105380,AVAILABLE
MITS,1018099538,I0029105398,AVAILABLE
MITS,1018099538,I0029105403,AVAILABLE
MITS,1018099538,I0029105411,AVAILABLE
MITM,1018907971,I0027299947,AVAILABLE
MITM,1018907971,I0027299955,AVAILABLE
MITM,1019688569,I0027297513,AVAILABLE
MITM,1019688569,I0027297521,AVAILABLE
MITM,1019688569,I0027297547,AVAILABLE
MITM,1019688569,I0027298404,ON_LOAN
MITM,1019688569,I0027312410,ON_LOAN
MITM,1019688569,I0027312428,ON_LOAN
MITS,1019688569,I0029105788,AVAILABLE
MITS,1019688569,I0029105796,AVAILABLE
MITS,1019688569,I0029105801,AVAILABLE
MITS,1019688569,I0029106019,AVAILABLE
MITM,1020073208,I0027296622,AVAILABLE
MITM,1020073208,I0027296630,AVAILABLE
MITM,1020073208,I0027296648,CLAIMED_RETURNED
MITM,1020073208,I0027296656,AVAILABLE
MITM,1020073208,I0027297791,AVAILABLE
MITM,1020073208,I0027297806,ON_LOAN
MITM,1020073208,I0027297814,AVAILABLE
MITM,1020073208,I0027297822,AVAILABLE
MITM,1020073208,I0027297830,AVAILABLE
MITM,1020073208,I0027297848,AVAILABLE
MITM,1020073208,I0027297856,AVAILABLE
MITM,1020073208,I0027297864,AVAILABLE
MITS,1020073208,I0029105144,AVAILABLE
MITS,1020073208,I0029105152,AVAILABLE
MITS,1020073208,I0029105160,AVAILABLE
MITS,1020073208,I0029105178,AVAILABLE
MITM,1020266298,I0027294808,AVAILABLE
MITM,1020266298,I0027294816,AVAILABLE
MITM,1020266298,I0027294824,AVAILABLE
MITM,1020266298,I0027294832,ON_LOAN
MITM,1020266298,I0027298200,AVAILABLE
MITM,1020266298,I0027298218,AVAILABLE
MITM,1020266298,I0027298242,AVAILABLE
MITM,1020266298,I0027298250,AVAILABLE
MITM,1020266298,I0027298268,AVAILABLE
MITM,1020266298,I0027300722,AVAILABLE
MITM,1020266298,I0027300730,AVAILABLE
MITS,1020266298,I0029103621,AVAILABLE
MITS,1020266298,I0029103639,AVAILABLE
MITS,1020266298,I0029103647,AVAILABLE
MITS,1020266298,I0029103655,AVAILABLE
MITM,1020502485,I0027293577,AVAILABLE
MITM,1020502485,I0027293585,AVAILABLE
MITM,1020502485,I0027293593,AVAILABLE
MITM,1020502485,I0027293608,AVAILABLE
MITS,1020502485,I0029103257,AVAILABLE
MITS,1020502485,I0029103265,WITHDRAWN
MITS,1020502485,I0029103273,AVAILABLE
MITS,1020502485,I0029103281,AVAILABLE
MITM,1020502491,I0027293098,AVAILABLE
MITM,1020502491,I0027293103,AVAILABLE
MITM,1020502491,I0027293111,AVAILABLE
MITM,1020502491,I0027293129,AVAILABLE
MITM,1020502491,I0027298226,AVAILABLE
MITM,1020502491,I0027298234,AVAILABLE
MITS,1020502491,I0029102895,AVAILABLE
MITS,1020502491,I0029102900,AVAILABLE
MITS,1020502491,I0029102934,AVAILABLE
MITS,1020502491,I0029102942,AVAILABLE
MITM,1020676950,I0027293276,AVAILABLE
MITM,1020676950,I0027293284,AVAILABLE
MITM,1020676950,I0027293292,AVAILABLE
MITM,1020676950,I0027293307,AVAILABLE
MITM,1020676969,I0027292898,AVAILABLE
MITS,1020676969,I0029103231,AVAILABLE
MITM,1021884178,I0027296355,ON_HOLD
MITM,1021884178,I0027296363,ON_LOAN
MITM,1021884178,I0027296371,AVAILABLE
MITM,1021884178,I0027296389,AVAILABLE
MITM,1021884178,I0027296397,AVAILABLE
MITM,1021884178,I0027296402,ON_LOAN
MITM,1021884178,I0027298048,ON_LOAN
MITM,1021884178,I0027298098,AVAILABLE
MITM,1021884178,I0027298103,LOST
MITM,1021884178,I0027298111,ON_LOAN
MITM,1021884178,I0027299858,AVAILABLE
MITM,1021884178,I0027299866,ON_LOAN
MITS,1021884178,I0029104928,AVAILABLE
MITS,1021884178,I0029104936,AVAILABLE
MITS,1021884178,I0029104944,AVAILABLE
MITS,1021884178,I0029104952,AVAILABLE
MITS,1021884178,I0029104960,AVAILABLE
MITS,1021884178,I0029104978,AVAILABLE
MITS,1021884178,I0029105665,AVAILABLE
MITS,1021884178,I0029105673,AVAILABLE
MITS,1021884178,I0029105681,AVAILABLE
MITS,1021884178,I0029105712,AVAILABLE
MITS,1021884178,I0029105720,AVAILABLE
MITM,1022286432,I0027294060,AVAILABLE
MITS,1022713014,I0029106988,AVAILABLE
MITS,1022713014,I0029106996,AVAILABLE
MITS,1022713014,I0029107007,AVAILABLE
MITS,1022713014,I0029107015,AVAILABLE
MITM,1022947270,I0027292903,AVAILABLE
MITS,1022947270,I0029103176,AVAILABLE
MITS,1022947270,I0029103207,AVAILABLE
MITM,1023544942,I0027298941,LOST
MITM,1023544942,I0027298991,AVAILABLE
MITM,1023544942,I0027299002,AVAILABLE
MITM,1023544942,I0027299010,AVAILABLE
MITM,1023627735,I0027292937,AVAILABLE
MITS,1023627735,I0029103215,ON_LOAN
MITM,1024316402,I0027293080,AVAILABLE
MITS,1024316402,I0029102950,AVAILABLE
MITM,1027328157,I0027152111,AVAILABLE
MITM,1027328157,I0027152137,AVAILABLE
MITS,1027328157,I0029045514,AVAILABLE
MITS,1027328157,I0029045522,AVAILABLE
MITS,1027328157,I0029045530,AVAILABLE
MITS,1027328157,I0029057595,AVAILABLE
MITS,1027328157,I0029057600,AVAILABLE
MITS,1027737373,I0027317606,AVAILABLE
MITM,1027737373,I0027317630,AVAILABLE
MITS,1027737373,I0027317648,AVAILABLE
MITM,1027737373,I0027317656,ON_LOAN
MITS,1028020875,I0029107811,AVAILABLE
MITM,1028198548,I0027297076,AVAILABLE
MITM,1028198548,I0027297084,AVAILABLE
MITM,1028198548,I0027297092,AVAILABLE
MITM,1028198548,I0027297107,ON_LOAN
MITS,1028198548,I0029106564,AVAILABLE
MITS,1028198548,I0029106572,AVAILABLE
MITS,1028198548,I0029106580,AVAILABLE
MITS,1028198548,I0029106598,AVAILABLE
MITM,1028954278,I0027294010,AVAILABLE
MITM,1029056593,I0027293137,AVAILABLE
MITM,1029056593,I0027293145,AVAILABLE
MITM,1029056593,I0027293153,AVAILABLE
MITS,1029056593,I0029103150,AVAILABLE
MITS,1029056593,I0029103184,AVAILABLE
MITS,1029056593,I0029103192,AVAILABLE
MITM,1029347997,I0027296729,AVAILABLE
MITM,1029471680,I0027296062,AVAILABLE
MITM,1029471680,I0027296070,AVAILABLE
MITM,1029471680,I0027296088,AVAILABLE
MITM,1029471680,I0027296096,AVAILABLE
MITS,1029471680,I0029104782,AVAILABLE
MITS,1029471680,I0029104790,AVAILABLE
MITS,1029471680,I0029104805,AVAILABLE
MITS,1029471680,I0029104813,AVAILABLE
MITS,1029565026,I0029107031,AVAILABLE
MITM,1030144664,I0027296753,AVAILABLE
MITM,1030187696,APC201801,WITHDRAWN
MITM,1030187696,APC201802,WITHDRAWN
MITM,1030187696,APC201803,WITHDRAWN
MITM,1030187696,APC201804,WITHDRAWN
MITM,1030187696,APC201805,WITHDRAWN
MITS,1030187696,APC201805S,AVAILABLE
MITM,1030187696,APC201806,WITHDRAWN
MITS,1030187696,APC201806S,AVAILABLE
MITM,1030187696,APC201807,WITHDRAWN
MITS,1030187696,APC201807S,AVAILABLE
MITM,1030187696,APC201808,WITHDRAWN
MITS,1030187696,APC201808S,AVAILABLE
MITM,1030187696,APC201809,WITHDRAWN
MITS,1030187696,APC201809S,AVAILABLE
MITM,1030187696,APC201810,WITHDRAWN
MITS,1030187696,APC201810S,AVAILABLE
MITM,1030187696,APC201811,WITHDRAWN
MITS,1030187696,APC201811S,AVAILABLE
MITM,1030187696,APC201812,WITHDRAWN
MITS,1030187696,APC201812S,AVAILABLE
MITM,1030187696,APC201813,WITHDRAWN
MITS,1030187696,APC201813S,AVAILABLE
MITM,1030187696,APC201901,WITHDRAWN
MITS,1030187696,APC201901S,AVAILABLE
MITM,1030187696,APC201902,WITHDRAWN
MITS,1030187696,APC201902S,AVAILABLE
MITM,1030187696,APC201903,WITHDRAWN
MITS,1030187696,APC201903S,AVAILABLE
MITM,1030187696,APC201904,WITHDRAWN
MITM,1030187696,APC201905,WITHDRAWN
MITM,1030187696,APC201906,WITHDRAWN
MITM,1030448017,I0027312402,AVAILABLE
MITM,1031199101,I0027299688,AVAILABLE
MITS,1031313384,I0029109601,AVAILABLE
MITS,1031313384,I0029109619,AVAILABLE
MITS,1031313384,I0029109627,AVAILABLE
MITS,1031313384,I0029109635,AVAILABLE
MITM,1031401830,I0027299599,AVAILABLE
MITS,1031404603,I0029109156,AVAILABLE
MITM,1031441866,I0027298739,AVAILABLE
MITM,1031762965,I0027293064,AVAILABLE
MITM,1031762965,I0027293242,AVAILABLE
MITM,1031762965,I0027293250,AVAILABLE
MITM,1031762965,I0027293268,AVAILABLE
MITS,1031762965,I0029103168,AVAILABLE
MITM,1031948224,I0027299565,AVAILABLE
MITM,1031956790,I0027298836,AVAILABLE
MITM,1031956790,I0027298844,AVAILABLE
MITM,1031956790,I0027298852,AVAILABLE
MITM,1031956790,I0027298860,AVAILABLE
MITS,1031956790,I0029106077,AVAILABLE
MITS,1031956790,I0029106085,AVAILABLE
MITS,1031956790,I0029106093,AVAILABLE
MITS,1031956790,I0029106116,AVAILABLE
MITM,1031961377,I0027299549,ON_LOAN
MITM,1032031322,I0027299963,ON_LOAN
MITM,1032031322,I0027299971,AVAILABLE
MITM,1032031322,I0027299989,AVAILABLE
MITM,1032031322,I0027299997,AVAILABLE
MITS,1032071106,I0029109350,AVAILABLE
MITM,1032349264,I0027296444,ON_LOAN
MITM,1032349264,I0027296452,AVAILABLE
MITM,1032349264,I0027296460,ON_LOAN
MITM,1032349264,I0027296478,AVAILABLE
MITM,1032349264,I0027296486,ON_LOAN
MITM,1032349264,I0027296494,ON_LOAN
MITM,1032349264,I0027296509,AVAILABLE
MITM,1032349264,I0027297686,AVAILABLE
MITM,1032349264,I0027297694,AVAILABLE
MITM,1032349264,I0027297709,AVAILABLE
MITM,1032349264,I0027297717,AVAILABLE
MITM,1032349264,I0027299808,AVAILABLE
MITM,1032349264,I0027299816,AVAILABLE
MITS,1032349264,I0029105021,AVAILABLE
MITS,1032349264,I0029105039,AVAILABLE
MITS,1032349264,I0029105047,AVAILABLE
MITS,1032349264,I0029105055,AVAILABLE
MITS,1032349264,I0029105819,AVAILABLE
MITS,1032349264,I0029105869,AVAILABLE
MITS,1032349264,I0029105916,AVAILABLE
MITS,1032349264,I0029105966,AVAILABLE
MITS,1032349264,I0029105974,AVAILABLE
MITM,1035015526,I0027299735,AVAILABLE
MITM,1035386405,I0027294688,AVAILABLE
MITM,1035386405,I0027294696,AVAILABLE
MITM,1035386405,I0027294701,AVAILABLE
MITM,1035386405,I0027294719,AVAILABLE
MITS,1036292771,I0029107895,IN_PROCESSING
MITM,1037031641,I0027296614,AVAILABLE
MITM,1038015578,I0027296313,AVAILABLE
MITM,1038015578,I0027296321,AVAILABLE
MITM,1038015578,I0027296339,AVAILABLE
MITM,1038015578,I0027296347,AVAILABLE
MITS,1038015578,I0029104986,AVAILABLE
MITS,1038015578,I0029104994,ON_LOAN
MITS,1038015578,I0029105005,AVAILABLE
MITS,1038015578,I0029105013,MISSING
MITM,1038067902,I0027299028,AVAILABLE
MITM,1038067902,I0027299036,AVAILABLE
MITM,1038067902,I0027299044,AVAILABLE
MITM,1038067902,I0027299052,AVAILABLE
MITS,1038067902,I0029106530,AVAILABLE
MITS,1038067902,I0029106611,AVAILABLE
MITS,1038067902,I0029106629,AVAILABLE
MITS,1038067902,I0029106637,AVAILABLE
MITM,1038464201,I0027299701,AVAILABLE
MITM,1039225115,I0027317216,AVAILABLE
MITM,1039225115,I0027317224,AVAILABLE
MITM,1039225115,I0027317266,AVAILABLE
MITM,1039225115,I0027317274,AVAILABLE
MITM,1039225115,I0027317282,ON_LOAN
MITS,1039225115,I0029107120,AVAILABLE
MITS,1039225115,I0029107138,AVAILABLE
MITS,1039225115,I0029107146,AVAILABLE
MITS,1039225115,I0029107162,AVAILABLE
MITM,1039396078,I0027299303,AVAILABLE
MITM,1039396078,I0027299311,AVAILABLE
MITM,1039396078,I0027299329,AVAILABLE
MITM,1039396078,I0027299337,AVAILABLE
MITS,1039396078,I0029106645,AVAILABLE
MITS,1039396078,I0029106653,AVAILABLE
MITS,1039396078,I0029106661,ON_LOAN
MITS,1039396078,I0029106679,AVAILABLE
MITM,1040033165,I0027298331,AVAILABLE
MITM,1040033165,I0027298349,AVAILABLE
MITM,1040033165,I0027298357,AVAILABLE
MITM,1040033165,I0027298365,LOST
MITS,1040033165,I0029106247,AVAILABLE
MITS,1040033165,I0029106263,ON_LOAN
MITS,1040033165,I0029106271,ON_LOAN
MITS,1040033165,I0029106289,AVAILABLE
MITM,1041236656,I0027311723,ON_LOAN
MITM,1041236656,I0027311731,AVAILABLE
MITM,1041236656,I0027311749,AVAILABLE
MITM,1041236656,I0027311757,AVAILABLE
MITS,1041236656,I0029109871,AVAILABLE
MITS,1041236656,I0029109889,AVAILABLE
MITS,1041236656,I0029109897,AVAILABLE
MITS,1041236656,I0029109902,AVAILABLE
MITM,1041244963,I0027300528,AVAILABLE
MITM,1041367211,I0027279492,AVAILABLE
MITM,1042099344,I0027299507,AVAILABLE
MITM,1042989964,I0027298925,AVAILABLE
MITM,1042989964,I0027298933,ON_LOAN
MITM,1042989964,I0027299117,AVAILABLE
MITM,1042989964,I0027299125,AVAILABLE
MITS,1042989964,I0029109538,AVAILABLE
MITS,1042989964,I0029109546,AVAILABLE
MITS,1042989964,I0029109554,AVAILABLE
MITS,1042989964,I0029109562,AVAILABLE
MITS,1043053302,I0029107057,AVAILABLE
MITM,1043392947,I0027299612,AVAILABLE
MITM,1045208959,I0027299696,AVAILABLE
MITM,1046070515,I0027297034,AVAILABLE
MITM,1046070515,I0027297042,AVAILABLE
MITM,1046070515,I0027297050,AVAILABLE
MITM,1046070515,I0027297068,AVAILABLE
MITM,1046070515,I0027297660,AVAILABLE
MITM,1046070515,I0027297678,AVAILABLE
MITS,1046070515,I0029105186,AVAILABLE
MITS,1046070515,I0029105194,AVAILABLE
MITS,1046070515,I0029105209,AVAILABLE
MITS,1046070515,I0029105217,AVAILABLE
MITS,1046070515,I0029105827,AVAILABLE
MITS,1046070515,I0029105877,AVAILABLE
MITS,1046070515,I0029105924,AVAILABLE
MITS,1046070515,I0029105932,AVAILABLE
MITS,1046070515,I0029105982,AVAILABLE
MITS,1046092165,I0029109570,AVAILABLE
MITM,1047725423,I0027299214,AVAILABLE
MITM,1047725423,I0027299222,AVAILABLE
MITM,1047725423,I0027299230,AVAILABLE
MITM,1047725423,I0027299248,ON_LOAN
MITS,1047725423,I0029109407,AVAILABLE
MITS,1047725423,I0029109415,AVAILABLE
MITS,1047725423,I0029109423,AVAILABLE
MITS,1047725423,I0029109431,AVAILABLE
MITS,1047792709,I0029106695,AVAILABLE
MITM,1048438300,I0027297301,AVAILABLE
MITM,1048448872,I0027297246,AVAILABLE
MITM,1048452312,I0027297220,AVAILABLE
MITM,1048453449,I0027297254,AVAILABLE
MITM,1048784835,I0027296169,AVAILABLE
MITM,1048784835,I0027296177,ON_LOAN
MITM,1048784835,I0027296185,AVAILABLE
MITM,1048784835,I0027296193,AVAILABLE
MITS,1048784835,I0029104740,AVAILABLE
MITS,1048784835,I0029104758,AVAILABLE
MITS,1048784835,I0029104766,AVAILABLE
MITS,1048784835,I0029104774,AVAILABLE
MITM,1048892201,I0027297335,AVAILABLE
MITM,1048892201,I0027297343,AVAILABLE
MITM,1048892201,I0027297351,AVAILABLE
MITM,1048892201,I0027297369,AVAILABLE
MITS,1048892201,I0029105461,AVAILABLE
MITS,1048892201,I0029105479,AVAILABLE
MITS,1048892201,I0029105487,AVAILABLE
MITS,1048892201,I0029105495,AVAILABLE
MITS,1049592173,I0029109504,AVAILABLE
MITM,1050107760,I0027296800,AVAILABLE
MITM,1050107760,I0027296818,ON_LOAN
MITM,1050107760,I0027296826,AVAILABLE
MITM,1050107760,I0027296834,AVAILABLE
MITM,1050107760,I0027299769,ON_LOAN
MITM,1050107760,I0027299777,AVAILABLE
MITS,1050107760,I0029105267,ON_LOAN
MITS,1050107760,I0029105275,AVAILABLE
MITS,1050107760,I0029105283,AVAILABLE
MITS,1050107760,I0029105291,AVAILABLE
MITS,1050619107,I0029110173,ON_LOAN
MITM,1050963866,I0027299604,ON_LOAN
MITM,1052585526,I0027297555,AVAILABLE
MITM,1052585526,I0027297563,AVAILABLE
MITM,1052585526,I0027297571,AVAILABLE
MITM,1052585526,I0027297589,AVAILABLE
MITS,1052585526,I0029106409,AVAILABLE
MITS,1052585526,I0029106417,AVAILABLE
MITS,1052585526,I0029106425,AVAILABLE
MITS,1052585526,I0029106433,AVAILABLE
MITM,1053902699,I0027298917,ON_LOAN
